exp1	exp2	exp3	exp4	exp5	exp6
AGAP012002-PA	-0.556713184088191	0.429756749201105	0.420739072708131	1.05292632656806	-1.50593485134186	-1.42697590533002
AGAP013539-PA	-0.353968569962818	-1.91667019884049	-0.931480735661395	1.07752940110224	-2.10582442661126	-0.569227596694514
AGAP002217-PA	-0.351017309841232	-0.275565819626367	0.678623117770681	-0.749174032937207	-1.39375502802512	1.33819323232643
AGAP010588-PA	0.953614890311196	-0.327945740155277	-0.155463768108384	1.08575382369371	-0.441698739695892	0.26570995011785
AGAP001627-PA	1.09547876632359	-0.897409100621186	-1.52681636432783	-0.190819529830601	0.0411496318908218	2.34723817837957
AGAP003514-PA	1.37065389598061	0.63592437424607	-0.295124705147174	0.790892900932041	1.2963264473871	-0.573411446614252
AGAP009386-PA	-1.53638329696572	-0.236776962749437	-0.285293523585932	0.577756430153809	0.30614073560906	-0.452721451108942
AGAP010452-PA	1.05179218495915	0.541040759698194	-0.780559980745075	-0.484455979967296	-0.0353219331731713	0.281127794662454
AGAP010728-PA	-0.361563682424386	-2.44722819804708	0.111093386278068	0.447501913957309	-0.045945532373203	0.502636077247384
AGAP004945-PA	-0.936332289669792	0.302577911783637	0.661294695377796	0.410679485586342	0.774978283780212	-0.660734151173601
AGAP012971-PA	-0.270312918751411	1.80517078779263	-1.20015722485473	0.675284100755947	2.02606018557542	-0.50723246502269
AGAP008610-PA	-1.40885046905978	1.02701558387718	-0.675019652391866	0.198747379542876	0.302842560328223	0.541375271492821
AGAP005820-PA	-0.620628320363023	-0.673454953476384	0.550872960205276	0.0741860808919979	-0.00419740066879441	0.476826191973952
AGAP007703-PA	-0.140868847248195	0.0286391001991884	-0.282635654734484	-2.03783797450183	-0.0228144169559893	-0.461669308125984
AGAP004447-PA	0.441959060865548	0.855763091302271	-1.27742039267943	-0.530781428265899	-0.451491260392557	-0.266068841972707
AGAP011530-PA	-0.00856722587210457	-0.0668146552918357	3.21729305540005	-0.631671281211832	-0.724883433113503	0.264971435905693
AGAP009204-PA	0.250593440726568	-0.032984072052081	-0.621878297376488	0.738673013319041	1.44184686612449	-1.04207866957811
AGAP002000-PA	0.398425833005574	0.0674904896171159	-2.10003421807625	-0.817292694493353	-1.02813340567185	0.819449130487442
AGAP002353-PA	2.22062305991667	-2.08254346466821	0.103897310865176	1.20457948020868	0.10992673643446	-1.46339421309547
AGAP000167-PA	0.422390067337063	-0.00435066426449671	-0.0991527067138719	-0.241048212179375	0.0650288076180705	1.36792329796869
AGAP005051-PA	1.85085956258217	1.04457863670298	0.0859632508734144	1.68175554453831	-0.206122844833634	1.10888383608391
AGAP003503-PA	-0.420754202910186	-0.539123042442059	-0.17810770759985	-0.231494556124595	-2.0729254509699	-1.49067847002203
AGAP002948-PA	-0.161040771533526	-0.252548193028239	0.927786339302315	-0.684050440049532	0.420872273035188	1.0213085974126
AGAP005179-PA	-0.477761579873892	0.952846867703998	-0.0408260192944902	-0.140912853589699	0.417276334994601	-1.01302997210177
AGAP011443-PA	-0.482405954606402	0.767073343710811	1.01321193704783	-0.392045607688051	-1.03316070997892	0.380711232005121
AGAP006454-PA	1.38536811995291	0.820918202953802	-1.11685011271536	1.6542131308692	-0.0414271012305706	0.536727948447173
AGAP011182-PA	-0.972022102687251	-0.293222776754541	0.190745977900485	-0.639004464213031	-0.482479168805395	0.143115864943339
AGAP009749-PA	0.877622836918352	0.35421532468067	-0.58756929990301	-0.178583418819044	0.0880458178735323	-0.344129599755606
AGAP012753-PA	-1.82897475850251	-1.14034917782785	1.04928379762976	0.687765234111066	-1.24435846462131	0.407163861161102
AGAP000689-PA	-0.35187090188495	-0.389071617243341	-0.46863186194334	-1.17142016316655	0.842936098960944	0.140877674912409
AGAP008907-PA	-0.387928148201638	-0.757348310870484	0.776885937713728	-0.285417309882732	-0.538596292958977	0.438864715997375
AGAP007705-PA	1.46755635965375	-0.82998029765173	-0.0356419277823853	-1.56538501279739	-1.01399817022952	-0.632884820643244
AGAP008486-PA	0.0937992092766327	-0.0741589239524103	-1.85425311741988	-0.142360830080143	-0.540955498080068	1.09131612817635
AGAP010597-PA	1.08760144626807	-0.246549219474957	0.277172839062669	1.40585936300098	-1.10538495921702	0.578407810421297
AGAP010077-PA	0.161411202382992	-1.49108215881408	1.02219491034583	-0.247090735833176	-1.73596520192037	-1.55617163208324
AGAP013618-RA	0.913746722151428	-0.171177417847659	0.181500875905917	-0.17274017392812	0.870402131278587	-1.45844100841331
AGAP008966-PA	-0.840858923823994	0.906284909816863	-0.115643936182332	0.265849658778459	-1.27617290475264	-1.79231133555033
AGAP008081-PA	-0.866430444483553	0.0285238261234886	2.16288797758388	-0.6836735045706	0.0971934225092149	-0.137687467945565
AGAP001930-PA	0.345526250547855	0.119410416427523	1.5381044832878	-0.155515135530674	-2.27660284566661	-1.68014153761958
AGAP004755-PA	0.337487843168808	0.400412685195771	0.325166857424688	-1.31557949795476	-0.601529316758549	-2.16075828468198
AGAP007943-PA	1.12747667772952	0.247482558619872	0.513116262927165	0.876486466346948	1.75121767122117	-0.101344177529618
AGAP006219-PA	-0.335038269158146	-0.93674620574325	0.335716302745982	0.934274408112229	0.355276534439291	1.05489672886142
AGAP006245-PA	-0.886951137404458	-0.257491682655483	-1.41730083546947	0.450918875043252	-0.204210166188516	0.27076478470892
AGAP007206-PA	1.01638675485015	0.00938055246348963	-0.695990315154147	-1.00365863821614	0.926775856257916	0.372082226420764
AGAP006282-PA	-0.412710591932496	0.999911520177908	-0.456655613619589	-1.0522930534748	0.352096151372868	1.54444790633046
AGAP008653-PA	0.641516115053679	-1.03369369338787	0.684850845884995	-0.88448050661982	0.932346402049772	1.02052339123676
AGAP006933-PA	-1.33690899410238	-0.59987359416874	0.377760190235922	-2.47442573450386	0.335693672149783	-0.532247282990102
AGAP000657-PA	1.46486435982154	-0.747904633243564	-0.0510005421316275	-0.118712657879092	0.747658541209582	0.0424153010723968
AGAP010437-PA	0.762777483625737	0.958325501714045	-0.736161374132259	1.65933580224227	0.530566583956045	0.0379869116080439
AGAP005588-PA	-0.225919917652779	0.776427419972135	1.91442896877725	2.18492863816249	-0.051886914227419	0.863610748445669
AGAP009176-PA	0.0847274416807362	0.731163663363787	-0.879075288243485	-0.71501617836545	0.630656118660123	-0.666669402491193
AGAP008646-PA	-0.662207611234256	0.84293536763713	0.274804056299707	-0.0640113772342502	1.85336002121872	0.43974842862666
AGAP002020-PA	-1.33579939984366	0.926983245932486	-1.25863493187395	1.29241763525353	-0.842019275509602	-0.904893306863172
AGAP005691-PA	-0.704005415391413	-0.681759056429358	-1.64177113834672	-1.85625106382191	-0.803631014306875	0.26691195349472
AGAP011661-PA	-0.611799419896941	0.49886071878578	0.233319283970431	0.349869949780466	-0.905817309097068	-0.0800396895064189
AGAP012502-PA	0.392775595333773	-0.888235244530472	0.271758265666723	-0.198575571049869	0.659404114074632	1.31250111061708
AGAP005769-PA	1.51411314980521	-1.78335976536182	0.00352062377283156	-0.640814484444103	1.5069881190047	0.53644226086679
AGAP003772-PA	0.14968103490305	-0.266998040435405	0.0168239295072304	-0.971426736266659	-0.804950765562337	1.1912354736235
AGAP004922-PA	1.22138600722388	-0.212912748909803	-0.179334291255603	0.122229351509244	0.227561646154143	0.892904989060103
AGAP004657-PA	0.716048985588885	-2.32216347437894	1.26907834761216	-0.228493174033024	0.396691312915867	-0.924019535432344
AGAP002813-PA	-0.482086058068221	0.134164354619263	0.945315344788311	0.741670064162494	-1.86193302002397	-0.150410581817656
AGAP011069-PA	1.32482931074663	-0.615119693105237	-0.30392109107132	-0.498153983536797	0.761480548630119	1.6932960666416
AGAP012756-PA	1.36303614038529	1.04816469204645	-2.46062131986637	-0.758802879282233	-1.78433344159983	2.20273718352866
AGAP011992-PA	2.29554163745749	-0.806776451379412	-0.304024408006812	0.365853302456276	-2.19234913631268	-1.61578139284451
AGAP007393-PA	-0.447660827180287	-1.28435478778663	0.486526814811845	-1.0579848112108	0.523398548891039	-0.820284434990846
AGAP010877-PA	1.31252629547472	0.956013686715443	0.69770589953442	0.731416128488043	-0.389361761260562	0.228791871870653
AGAP003793-PA	0.120817366019835	0.699062844134102	1.21950391085443	0.292846360799014	-2.71097904133327	-0.950016892769748
AGAP002563-PA	-1.80097109240506	0.109430324039125	-0.0606021419353783	-1.00170320195515	-0.359047031781079	-0.996390239323026
AGAP012746-PA	0.999191593553209	-0.463417162676512	-1.55867749193317	0.664129483563654	3.2721431064143	-1.41837632143085
AGAP008480-PA	0.251683625603362	-0.728944431192482	-1.1591616858834	-1.034218446565	2.30962207936295	1.35669630335023
AGAP011967-PA	-1.61194285651724	1.65973612385969	1.15607346333101	0.176224974766725	1.52039103608561	-0.644816602271705
AGAP001273-PA	-0.636597203307718	2.53133974507708	2.03177618177387	-2.47770792370487	-0.470864008832905	-0.961996346635171
AGAP001443-PA	-0.805882630245813	0.557612421627482	1.97664555583137	-0.510470581148548	-0.577592374057152	1.42508703962993
AGAP012615-PA	-0.135868206583041	-1.41938804009733	-0.258251158632089	-0.069556643299664	-0.982203015490449	-0.850458006814283
AGAP009497-PA	-0.224599448820772	0.973415670346826	-0.272330605644744	-1.70226696555923	0.108394276253523	0.287899027932182
AGAP002059-PA	2.53822853938353	2.11772080448096	-0.826881218020458	2.81888447117752	0.719541280932809	0.463094813342672
AGAP006276-PA	-1.15790947731315	-0.976885397383191	-2.11078087363629	-0.0405729420508734	0.99186254567299	-0.382283394035327
AGAP008451-PA	1.00365040914203	-0.699524903455729	0.657779330198914	-0.0942721984473349	0.544456140816898	0.470158227477135
AGAP003559-PA	-0.339370208555514	-0.0147096552281119	1.20097210135759	-0.598537197256915	0.732379710102926	-1.67349523663903
AGAP009541-PA	0.630294784655544	0.250741861522976	-1.02187410067717	-1.18995232773299	0.0647313307878603	-1.93911243917914
AGAP007732-PA	1.07679998225539	0.663714516780744	0.824170124161058	1.10666771972418	-0.544402459631114	-0.497617585896456
AGAP000839-PA	0.408097185513988	-0.661175467168282	0.00626813994929672	0.554953824927766	0.64650991545714	-0.983567077356269
AGAP000504-PA	-0.355968567863228	1.43172097729343	-0.381969115009653	0.0260043504664641	1.58599025727065	-0.0485124252979212
AGAP003359-PA	1.2994085226974	0.518788778396773	-0.575104963886325	1.06031509188387	1.37650802306125	0.607270880093862
AGAP005058-PA	0.257896489242708	-0.461304201122986	0.431822762785261	-0.0212350302807404	-0.669968962632305	1.03632198826977
AGAP006426-PA	-0.0624279342015237	1.84821772128123	-1.84029399653131	-1.51993220420321	1.00219721711214	-0.036245818747877
AGAP006272-PA	-1.19217247664915	1.53798577319991	0.375311404048468	0.640944401941632	-1.17562986303613	-0.116038909984571
AGAP001777-PA	-0.334103870296988	-0.702963044823405	0.852443132828669	-0.926579212453111	-0.29574747897904	0.296665809967251
AGAP010277-PA	-1.27379892641226	-0.946672984916834	0.86940557974608	0.424415358084997	-1.0863471814563	0.864786117406419
AGAP002220-PA	-0.558195318805149	0.446846559349017	0.762934368975595	-0.277197557192609	-0.226108419952545	0.268618575374639
AGAP000898-PA	-1.30979940719047	1.03132740687679	-0.345574951142438	-1.42988156084613	-1.5137588110168	-0.53405094906234
AGAP013091-PA	-0.622836325902798	2.02712663502289	0.776126538296831	2.05949034919044	-1.32010792781005	-0.570960103393843
AGAP005128-PA	-1.05394287921861	0.000949976083385441	-1.40352091231405	1.9104694801521	-2.05198105184896	-0.458755176219971
AGAP011803-PA	-0.233586130450008	-0.104312004390763	0.113555973899407	0.698318842243939	-0.420624646233133	-1.7221371519398
AGAP004492-PA	0.189554734866746	0.30463605534484	-1.38340291594955	0.341940721168905	0.921218824525556	-0.0807493888838625
AGAP006784-PA	0.921483228407131	1.1356688899706	-0.579962071354359	0.136651670964544	-0.178498800876799	-1.18816713811627
AGAP005095-PA	0.792641704795373	-0.9585058664143	-0.366787738181038	-1.5334173177865	-0.182760739046837	0.625768013856885
AGAP006596-PA	-0.444209621813357	-1.50316751498475	-2.01163550587597	-0.22800339187453	-0.819846913474726	0.857312143401563
AGAP000523-PA	-0.518269050081646	-2.44292928733351	0.192364862416377	0.474044381754564	-2.00066932109732	-0.120552252284586
AGAP001900-PA	-0.928291360406812	1.67058640853632	0.0261382383987623	0.298739380482221	0.948395792577088	2.13518355693001
AGAP004993-PA	-0.677905610737562	0.701710232386788	0.866102116200959	0.0603774839299499	0.419670315729725	-0.0502258965701875
AGAP012680-PA	1.74750910880001	-0.965978321631533	-0.56252605252037	0.443915777208517	-1.6665061322579	-0.912036748249504
AGAP001377-PA	0.811405964970397	0.127788653926473	-0.889152327468374	-0.650421684784178	0.431325311353926	-0.090636324805417
AGAP008398-PA	-0.90921256874259	-0.666408642822063	-0.0761867511914341	0.781101622000808	-0.535414372807669	-0.399448768149678
AGAP012879-PA	0.439657124363568	-0.508865432578996	0.682022125625059	0.16152838292695	0.621834738468611	0.187049402761765
AGAP009901-PA	0.172513474432996	-0.817220335953982	-0.487649714952362	1.79185217437885	-0.728271614392002	-0.665874529501611
AGAP006907-PA	0.391427927646853	0.893770414255499	0.0235077577576753	-0.248084005275008	0.565742105764171	1.45826944992182
AGAP004940-PA	-0.254792061426228	-0.583733120772175	-0.441959154875364	1.61740365792855	-0.620864735416953	0.482807801192222
AGAP008964-PA	1.62106567737948	1.9070548970685	-3.68292757177265	-1.94617214988558	1.23825395402983	1.05586611683564
AGAP000981-PA	0.449449690995716	0.700061899951123	-0.406786101349356	0.521921256195996	-0.501412830750295	-1.92227346711178
AGAP008323-PA	-1.66328730688081	0.682746047260303	0.884091875549554	-0.87326495462248	-0.801140707225591	-0.158379470621752
AGAP006826-PA	0.107524113764512	-0.706242522026939	-0.0245916592414239	0.490226618288548	1.29408148926353	-0.650784878763983
AGAP013054-PA	0.632322463359549	-1.60313736209624	1.04781126764757	1.18832854644265	-0.0832286766563877	0.822876650436504
AGAP011120-PA	0.587140489887068	0.384170586978112	-0.490162245163503	-0.894885236386397	0.174855067446409	-0.962434119930279
AGAP008993-PA	-1.0962053616531	0.174984338073487	0.236630607358626	-0.850543999710123	0.857876500975282	0.829701196813901
AGAP001944-PA	0.344886582939114	-1.3270470080853	0.517061755093662	-0.505534040666234	-0.488417610448502	-2.14274563539393
AGAP008164-PA	-1.20650133292213	1.28124447781905	0.813102887869979	-0.467303831209037	0.757802072094801	1.53927442710089
AGAP002336-PA	1.15870453976979	-0.456149555685311	1.25818095738809	0.262475288287677	1.16740067226465	1.49711676414719
AGAP008623-PA	0.263134413281063	0.1642369236757	1.07380155992397	0.331258928648818	0.72490348921385	0.128875026097752
AGAP011806-PA	1.50407309790875	-0.0610376834077079	0.61337957671924	-1.00332819237618	0.458154785087541	0.661435082522665
AGAP013710-RA	0.975440684534978	-1.98081731903546	0.185326077754121	-0.433876332162877	1.02472859155961	0.835790756080101
AGAP010281-PA	0.100562415783798	-0.355445102800168	-1.37391768038596	0.270495522867367	-0.332453624009492	0.563756620067041
AGAP003606-PA	-0.68781614623423	0.444644875903744	-0.203713549332148	1.24293014927889	0.418991715948014	0.116826474367264
AGAP008755-PA	0.529404997113829	-1.13742789235486	0.496914469841872	0.496259384463063	-0.56561304581028	-0.162929403770801
AGAP012665-PB	1.51479029918598	1.05648538767474	2.27169036936756	-0.573001847423333	-1.12533948691636	1.02328269211237
AGAP002268-PA	0.619278994326573	-1.48677246526166	-0.861415974334307	0.0446415549144437	0.883516057588127	0.783803833850653
AGAP005191-PA	-1.41948621086326	-0.802180345400692	0.431415785190921	-1.58191364651614	1.53237576599758	-0.299793613792821
AGAP007257-PA	-1.65376055684166	-0.252179865860487	0.693391488339351	0.211088961383285	0.0669847836767087	0.0417860680043978
AGAP000315-PA	0.570476809024405	-0.698829953171885	-0.689713450322916	-0.8917630145272	-0.943210551502347	-0.14870105059412
AGAP001819-PA	1.09652244923316	-0.485697242551273	0.12098499787977	0.932537033517634	-0.633111890124995	-0.116597162948776
AGAP002495-PA	-1.46063066306371	0.639296024467274	-0.667660989632618	-0.889923346625644	-1.90279203644375	-1.37742380334473
AGAP008857-PA	-1.43397190644974	-0.0403748491750628	-0.92085319130158	0.163281333313944	-0.994513433542255	0.311454492422608
AGAP002374-PA	-0.693813866692416	-2.27605473366771	0.082448445740281	-1.85306517612216	-0.682721218302721	0.868347998347785
AGAP000985-PA	0.14599060937698	-0.503012613596916	-1.39755383261154	-1.10081835810921	1.43136534328985	0.229087705583512
AGAP003038-PA	2.16078344844486	-0.847523609106259	0.601161126770254	-0.189659673655424	1.1519623131237	-1.3090081536998
AGAP001620-PA	-0.878047285447811	0.51308485642396	-0.269083326360159	0.261396707164186	-0.378318576499128	1.72151740027973
AGAP002233-PA	0.645034651253718	0.233832952323531	-3.82488113165838	-0.48574475064494	-0.175064964174542	-0.316590458963627
AGAP012413-PA	1.26698658382348	-0.838576676828746	0.769255606640566	-0.134609910067705	-0.312801369711704	0.381124921300106
AGAP011696-PA	0.14723072071971	-0.0157085438405807	0.546004061598585	2.00031792608737	0.0731208907935702	0.472113331050846
AGAP006399-PA	-1.45434766129111	-0.602757401460699	-1.23025732366781	-1.4154287714593	-1.01660691985187	-0.619096011492052
AGAP011626-PA	-0.355180677945064	-1.66346877594034	-0.0751054459910148	-0.431157293348728	-0.0327913948950493	-0.665668518103178
AGAP012597-PA	0.153349723168573	1.04734899975098	0.111830535138888	0.846182442460232	-0.132410631645762	-1.3400847579544
AGAP007264-PA	0.504493203779489	-0.694422243508182	0.611069454425361	-0.586735681596072	0.272890461903138	0.407562537712599
AGAP012525-PA	-2.22867287785785	-1.11380247438764	-1.16278497391534	-0.968903632095179	0.817697295727767	0.590029728127261
AGAP006683-PA	-1.18388242880461	0.286583277639975	-0.671655993303539	0.541971261886858	1.5591725779118	2.51541293935717
AGAP003487-PA	-1.70696840185426	-0.654126594825285	0.186036978207201	-0.54058776586577	-2.14182267970103	0.181295806084689
AGAP012984-PA	1.44174072640154	0.993511119743342	0.321349220384582	1.3995496334711	-0.455367927275396	0.126696819216012
AGAP010013-PA	-0.55110920657964	-0.254325368270556	1.12834121507317	0.499393014221019	0.198937042460226	-0.263962161142817
AGAP007742-PA	-0.0262775940213241	-0.610361774463948	-0.132141450714773	1.20370665666576	0.147246426562731	0.177580616154922
AGAP003230-PA	-0.823996396295185	0.116792281943554	0.339630631827576	0.577419592734781	0.69390975129584	-1.24713874905968
AGAP002836-PB	0.0381812656069551	0.222293803533385	-0.693371668015678	-1.39404154407821	0.0586833101052717	1.61253950053497
AGAP010156-PA	0.478230509585503	-0.406281704087263	0.404698952906309	1.58761858074308	-1.24109622412921	-1.48893548646753
AGAP004930-PA	-0.485100848449752	0.477839515523263	0.305327463207697	0.285747361883114	1.20727557572648	-0.285327080002043
AGAP001656-PA	0.0133833491541735	-1.14312705092254	0.440264211370695	0.940496721053225	-0.387222974329048	-0.214504647735578
AGAP011123-PA	0.071614695405788	0.468493162578791	-0.142744916170982	-0.410834764025845	0.115242189356759	-0.873788802430848
AGAP010294-PA	0.164469988596867	-0.207370867152707	0.385577044374613	-0.158212894154336	0.0471613000269474	1.45558342408188
AGAP006004-PA	0.935289320682567	0.909127133494648	0.721755898206576	1.30984243023907	0.503477073510798	-0.143906246786137
AGAP003368-PA	-1.39007362434574	-0.581990088807744	0.143965367846387	0.475095793227125	-1.52500005776158	-0.682021681849054
AGAP004291-PA	-0.830204455577905	-0.0649430352882586	-0.499288609673988	0.262217307191261	-2.29107621585284	0.291833946986799
AGAP004084-PA	0.0117787125882961	-0.0572557778818408	0.440817719726547	-0.237506477272181	0.702515091762429	-1.78423558162339
AGAP002677-PA	0.254878456305423	1.23629004589255	-0.806480872412029	-0.782913401348871	-0.425219885342848	0.224548421599082
AGAP000130-PA	0.494797268579432	0.110996677634704	0.817609239108279	0.130675323190682	-1.54561581997971	0.810370689438661
AGAP005617-PA	1.27269656017692	-1.34603831565058	0.471920645421577	1.56384594873029	-0.92195194016551	-1.25811658756186
AGAP003599-PA	0.283880185162106	-0.165306067913245	1.06282716468717	-0.0856070707976607	-0.184973006588195	-1.05830249200795
AGAP006475-PA	0.249164575778322	1.32837070712839	0.0431632302249245	-0.374492702739587	-0.413074435283069	0.317845920904324
AGAP005708-PA	0.27335754066438	-0.173872633178171	0.207680400188391	-0.071750666836924	-1.38406402673284	0.227836239331591
AGAP004437-PD	-0.543859807460999	-0.782599070193174	0.885184949885901	-0.967886749065113	0.360355953264403	0.500824374058519
AGAP011584-PA	-0.95484439251744	1.17274325160168	1.9407037579365	-0.995449091922894	0.153888127906273	-1.03039134302528
AGAP010248-PA	-0.769100973102838	-1.31465458451404	0.334885121623247	0.169085017474634	-0.568084304068923	-0.72772177694124
AGAP009484-PA	0.736452953400685	1.12844638704261	-0.469782811258762	-1.96731829827761	-0.486344484346727	0.530009457126631
AGAP001052-PB	0.658293933746744	0.263753062580042	-1.20617176486418	-0.628095584758315	0.651730091611454	0.747610541828511
AGAP003933-PA	0.395932799457776	-0.0798914586090753	0.307409909479963	0.39945448991067	-1.30647064797684	1.26358141114296
AGAP011126-PA	0.785246735322535	-0.574636413064337	-0.228181461925927	0.187889822815788	-0.182233486396072	-1.01689436712745
AGAP007646-PA	0.450812949172006	-0.94049858990092	-0.380146391576741	-1.11866977198954	0.826063861076889	-0.113223533594061
AGAP003106-PA	-0.357548397564977	0.781025479317573	-1.47103145801702	0.00541920275048741	1.22722180359159	0.0594389452529268
AGAP012950-PA	-1.54965485392315	1.61867085813886	-0.289533246062101	0.450455786671303	0.141643743164327	2.4026387990273
AGAP012864-PA	-0.593503627279063	-0.487928315214488	0.0745839690334611	1.53618950849691	0.738180793934639	0.907279132029414
AGAP007384-PA	-1.28625326856535	1.28659229947866	1.20876135524153	-2.31880354362963	1.66355828981267	-1.01889025099922
AGAP007577-PA	-1.59128825883725	-0.155846667944585	-0.694827498950891	-0.36234122064815	0.178030900894722	-0.571512487488306
AGAP004284-PA	-0.84034180814826	-0.608133607479243	-0.335542012525961	0.752445326236102	0.640934758339444	-0.989232680545585
AGAP008579-PA	-0.417634532512675	1.45019136101819	0.474695067810981	-0.763485442203266	0.284971023640915	-0.368604483706747
AGAP011048-PA	-0.14229948365714	1.00602855424746	0.209580713182895	-0.169925573914696	-0.0931976191228096	0.506106165144059
AGAP004080-PA	-0.878691089402586	-0.636262493522077	1.0305728409382	-1.4299233128565	-1.4040363726588	-0.0178082823155259
AGAP009781-PA	0.833274975370133	-0.0601073584851344	-1.21566354813815	1.34920698181018	-0.0695359249252601	1.21166210967825
AGAP013266-PA	0.929039600460563	1.47030968793099	-0.372692834803377	1.46369828129461	-0.617909834415182	-0.577226746030653
AGAP006457-PA	-0.282707412116472	-0.308655772644385	-0.0677429006739289	-1.01809770102872	1.97627117507418	-0.0878954682256687
AGAP001011-PA	-2.03972221409084	-0.564782122497342	0.927770818903577	-0.983899614240767	-1.75688039359364	0.864560980089616
AGAP003457-PA	-1.22353928531784	0.104500547222814	-0.224164269924922	-1.17190888842776	1.63202493098136	0.884210446416387
AGAP006160-PA	0.47770487261276	-0.0591345991403696	1.42213787844248	-1.18738949225965	0.0427887298516868	-0.957172818330584
AGAP007858-PA	1.13225523548189	0.5938571943851	-0.13809380508342	-0.704795752632812	-0.852482284926915	0.478553963168291
AGAP000267-PA	1.22574591451911	0.291156566757052	0.226374625029959	0.883110849607994	-2.7795147205051	0.381825498461568
AGAP007643-PC	-0.488284086049786	-1.32830941466252	0.0153640967514433	1.1181003764837	-0.8016078792424	-0.150022482890522
AGAP009506-PA	-0.443464214127989	-0.598660505573586	0.126494813489321	0.755486772376597	0.210546442264559	2.4231719033599
AGAP006030-PA	-1.50549613223364	-0.352847316250246	0.315366354091485	0.106059886763099	-0.619015438475623	-0.346015864536654
AGAP003735-PA	0.960169789770661	-0.588192796120002	0.318184982428195	0.43965209668586	-0.178076455063306	1.22409164514339
AGAP005027-PA	-3.48711894842013	1.24483901585381	0.557236087206038	-0.757852929434372	0.267202373041734	0.0504467058487566
AGAP004550-PA	0.219852037229211	1.59150657956098	0.98776451909502	0.460632492173701	-0.41304865044291	1.25288175033489
AGAP012070-PA	0.597450743989203	-1.43342087242629	0.309085339060068	0.135231465339873	-1.99733078651137	0.163443407532025
AGAP010485-PA	-0.762767671182066	1.09235671444315	-0.275712039580697	-0.408879307275713	0.46453383944803	-0.112220620113625
AGAP008080-PA	1.31717327189013	-1.4063006653456	0.745026974839522	0.0649583302056647	-1.64414736255886	-2.53826722002241
AGAP009527-PA	-0.457102009606776	-2.08939998553529	-1.16200188075881	-0.267506090482997	-0.171580352507843	0.848005543944558
AGAP006887-PA	-0.620842940638623	-1.7642789286541	0.539390633486074	1.81679147879164	-1.12758503648339	0.43801047104138
AGAP011693-PA	1.00967123036348	-1.04689123954641	0.859188447446506	-0.694859767305012	-0.395705733321096	-0.38389369404795
AGAP005177-PA	0.474246254640814	-1.19261865362208	1.60932725970593	0.265154397321347	-0.915527076919932	2.00060979183325
AGAP001339-PA	-0.629291636373646	1.12985064836202	0.802258234002007	-0.76870275236839	-1.53930747974938	-0.463316102026398
AGAP005143-PA	-0.652357223788877	-0.338351270717517	-1.86887527776279	0.879396902802838	0.260064913160408	-1.83337653308548
AGAP006520-PA	-0.913738758281228	0.2707346813266	-0.787797902572729	-0.0986496445607926	-0.595586963722944	0.725419292412916
AGAP005544-PA	0.462752390615061	0.625870089044498	-0.778982367129796	0.604518496905842	0.126780616696877	-0.34771938138467
AGAP009774-PA	-1.84936690376011	-2.73475913227231	-0.0438526118823723	0.5745425414786	-1.00913021267364	-1.63851848490809
AGAP008361-PA	2.25078842777592	0.796821012737063	-0.0653258337493648	0.382133394022209	-0.68628316800434	-1.11403313124916
AGAP007440-PA	-1.48763247121626	0.529781659280575	-1.06840352024814	-0.792952784722856	-0.0875390293168704	0.792354400455459
AGAP005593-PA	0.546405487570437	-0.757007988945388	2.95156625643187	2.43555739269993	0.119484688039611	0.88004902956273
AGAP005654-PA	0.34836358982237	-0.696746336666592	-1.05632744653215	0.430562042766142	-0.817771098317165	-0.257437726733744
AGAP005227-PA	0.303996337303943	0.385378759163038	1.76409784088202	0.263379159594269	-0.187579836508739	-0.60353901515256
AGAP012978-PA	0.416833575904373	1.08428918052447	0.0249027780308649	0.313683199289683	-0.106115849103952	-0.431521781172589
AGAP009845-PA	1.96108825415584	-0.814547285551216	-0.881954777080217	-3.16143880937318	-0.0167540492667437	0.33199225439847
AGAP010531-PA	0.431922740189418	-0.604613817661386	0.939999824882905	-1.27825883618859	0.862250595503937	-0.000510952522147421
AGAP013187-PA	-0.785772432159754	0.134640503118297	0.925945489298867	0.716142181471249	-0.37515431989293	0.246848901271683
AGAP009203-PA	-0.107327096851846	0.478277400202877	0.238577606194061	-1.49785136939451	-2.8945209115429	-1.11321399617211
AGAP001595-PA	-0.951918030303396	-0.800187893123935	0.0470637931424253	0.518569015850187	0.0485767350815825	-2.59060851398183
AGAP010488-PA	0.0833711348208761	-0.827889885599018	-0.279957289114613	-0.153207554021303	-1.49261014869765	0.620263052590595
AGAP008203-PA	-0.976322703938825	0.44785272762182	1.44600583241233	0.290768514088956	0.123804347210474	1.09256122957403
AGAP006086-PA	0.565549508285109	-0.165208092061146	1.66016402689534	1.7791200629333	-0.822414668647839	0.521751334219904
AGAP009589-PA	0.0137620799968423	0.00806226723531159	0.716037226244727	-0.260409882117146	0.699429355830416	0.0864850568650738
AGAP013032-PA	-0.50425373418035	-0.271315991510829	0.0868171921396528	-0.167739445890875	1.35157682468188	-0.770057989993778
AGAP009682-PA	0.297404934312762	-0.0917036213151433	-1.01119814771942	0.156730432754747	0.7818693474291	-0.0866928010936043
AGAP008899-PA	-1.37089305103362	1.45412545907407	-1.27205947195438	-1.09897182288641	-0.946669831764847	0.198168941592365
